CMDLINE poetry run zenithgui
MEM 884.410156 1759778452.3237
MEM 887.910156 1759778452.4240
MEM 891.285156 1759778452.5242
MEM 891.910156 1759778452.6245
MEM 891.910156 1759778452.7248
MEM 891.910156 1759778452.8250
MEM 895.035156 1759778452.9253
MEM 897.660156 1759778453.0256
MEM 900.160156 1759778453.1258
MEM 903.410156 1759778453.2260
MEM 906.785156 1759778453.3263
MEM 910.285156 1759778453.4265
MEM 913.660156 1759778453.5268
MEM 917.160156 1759778453.6270
MEM 920.785156 1759778453.7273
MEM 924.285156 1759778453.8276
MEM 927.660156 1759778453.9278
MEM 931.160156 1759778454.0281
MEM 934.660156 1759778454.1283
MEM 938.035156 1759778454.2286
MEM 941.785156 1759778454.3288
MEM 945.535156 1759778454.4290
MEM 949.285156 1759778454.5293
MEM 952.660156 1759778454.6295
MEM 955.785156 1759778454.7298
MEM 959.410156 1759778454.8300
MEM 963.035156 1759778454.9303
MEM 966.660156 1759778455.0305
MEM 970.160156 1759778455.1308
MEM 973.785156 1759778455.2310
